#{"t_start": 1744462279.9696674, "env_id": "LunarLander-v2"}
r,l,t
223.717383,466,1166.270149
-67.448543,366,1168.700107
109.256438,1000,1170.497002
232.192817,377,1171.236671
-45.392657,261,1171.720945
-85.630468,364,1174.474793
-63.6877,154,1174.73705
78.059739,1000,1176.451831
149.564869,525,1177.348227
-80.045093,377,1180.052249
185.012082,438,1180.979804
195.242188,444,1181.838777
-53.07583,329,1182.383321
175.001766,452,1183.112811
193.037475,451,1185.837132
190.111586,494,1186.735154
115.184794,1000,1188.680776
197.210741,486,1191.393011
-82.967286,647,1192.559184
204.691206,389,1193.252179
216.398644,401,1193.939225
188.26664,816,1197.5298
-84.661904,545,1198.44083
211.615394,382,1199.131657
-41.3006,243,1199.530482
-68.686765,159,1199.810846
-54.056869,443,1202.891105
233.780849,976,1204.817722
198.734227,402,1205.589333
231.957227,393,1206.231764
-97.171345,268,1208.547206
77.21379,1000,1210.457569
107.143439,1000,1212.415243
45.146978,1000,1216.35877
190.161465,410,1217.143496
-61.498385,494,1218.114438
210.547634,456,1221.107991
-42.877567,229,1221.582206
164.562127,490,1222.469867
209.039605,500,1223.392121
154.067466,501,1224.388338
183.502803,517,1227.370257
-86.937679,354,1228.088895
7.094004,345,1228.947142
-121.799191,592,1230.186315
-58.264341,185,1230.5267
215.305645,650,1233.675581
-91.787335,633,1234.922555
44.989279,1000,1239.165386
203.60395,424,1239.92335
-105.56563,560,1241.012857
93.998268,594,1242.177737
122.57988,512,1245.313641
-45.470165,475,1246.157774
194.901452,398,1246.884077
226.242337,411,1247.688141
139.79614,521,1248.700797
186.445433,443,1251.463838
-34.515844,192,1251.882013
-56.764241,234,1252.430174
34.349312,1000,1254.652172
-61.236273,355,1257.307573
-33.946109,1000,1259.347423
220.131345,432,1260.243694
-41.630039,327,1261.083346
-62.708573,354,1263.823951
224.088351,414,1264.629812
-56.90771,196,1265.019186
-10.868911,250,1265.531927
-77.074776,401,1266.363282
120.703583,592,1267.604104
-46.237537,330,1271.39383
-40.446096,348,1272.358876
-83.925729,419,1273.388088
221.257504,421,1274.284006
-81.343779,341,1274.90825
150.64373,692,1278.350565
-57.885472,370,1278.961472
-53.89745,556,1279.837602
180.02364,630,1282.848245
213.657315,422,1283.652313
-74.813587,304,1284.254308
169.668254,399,1285.208205
85.781895,1000,1289.22054
138.660438,721,1290.650222
-51.583711,170,1290.986215
175.071548,554,1292.132482
148.329287,945,1296.169843
234.406391,380,1296.937525
-40.112119,193,1297.329769
-125.117191,408,1298.195658
129.248767,692,1301.839997
-57.975006,289,1302.34178
-99.735619,338,1302.962991
185.204038,590,1304.134312
-113.992981,542,1305.281993
-27.932533,304,1307.971345
-147.751347,319,1308.774853
225.322874,412,1309.670972
-97.770424,346,1310.351837
145.859504,614,1311.383991
183.816937,545,1314.169629
-50.492799,172,1314.478589
78.546702,1000,1316.384858
-52.198552,406,1317.402082
140.369835,368,1320.018358
-32.563532,323,1320.652702
-43.492789,197,1321.036606
-38.963228,441,1321.942122
215.166716,381,1322.723127
190.88321,433,1323.63053
-86.164268,350,1326.44587
190.147115,485,1327.329211
206.176752,377,1328.049365
159.409607,620,1329.346727
247.359216,365,1331.881236
207.584733,369,1332.472107
-55.527176,351,1333.143975
78.407776,1000,1334.99544
50.918608,1000,1339.0104
194.71503,466,1339.954057
-16.958451,299,1340.651134
166.779925,575,1341.930369
165.959967,601,1345.02531
87.119147,1000,1347.139979
202.174429,397,1347.945043
-77.363627,375,1351.027178
92.884205,1000,1352.835939
-40.02127,284,1353.356691
-67.846434,591,1356.520158
-70.601364,307,1357.26425
217.3887,414,1358.061401
208.886792,360,1358.69872
127.034456,552,1359.761734
211.049094,379,1362.688604
198.222432,378,1363.479641
194.195176,906,1365.602446
84.780788,550,1366.645322
-31.757933,337,1369.267772
213.304423,477,1370.45016
56.690717,1000,1372.298464
161.249814,641,1375.442973
174.32812,534,1376.419995
-69.804113,345,1377.062846
-100.519089,319,1377.672013
177.19904,439,1378.5234
163.624899,422,1381.544504
157.883595,654,1382.713818
146.060471,428,1383.50446
-8.88238,354,1384.249867
187.110507,437,1387.127954
-49.702728,163,1387.439565
208.12262,396,1388.211653
-120.441351,346,1389.102549
192.500223,356,1390.092948
248.936403,350,1390.836592
224.56227,996,1394.487004
199.082743,365,1395.193504
226.619017,417,1396.080603
191.230383,370,1396.898767
-63.120219,268,1399.50065
162.748986,441,1400.41325
-43.032342,346,1401.132139
-9.28181,283,1401.713926
-11.398463,379,1402.506643
239.763851,379,1403.348714
249.733548,367,1406.242671
138.983794,601,1407.342105
203.745169,360,1407.985646
222.42164,417,1408.780371
221.854074,670,1412.349188
205.785513,411,1413.298171
-67.439103,263,1413.845503
-52.062628,230,1414.288118
196.267261,429,1415.147774
213.880642,415,1415.978053
173.074578,488,1418.867023
166.192765,448,1419.78431
213.225245,393,1420.696459
-26.194751,246,1421.294176
204.47147,429,1422.181062
-31.224209,314,1424.726512
-43.38442,537,1425.875855
-27.974943,339,1426.629201
191.887243,410,1427.51422
178.012354,543,1428.709612
199.383778,284,1431.552549
83.09788,1000,1433.427973
135.094146,620,1434.608808
-33.673078,331,1437.595011
234.651307,370,1438.288246
247.168506,378,1438.992707
146.431327,686,1440.33044
230.838615,367,1441.045388
-47.146816,332,1443.67642
-58.783587,333,1444.393567
206.536642,389,1445.387599
172.157461,428,1446.262808
192.752217,413,1446.997278
185.994529,483,1449.973303
194.460425,460,1450.941564
246.954,354,1451.492865
228.257025,364,1452.128527
-5.669887,341,1452.701451
-19.937115,342,1455.060457
-102.811672,408,1455.787618
158.214391,602,1456.900359
188.979171,314,1457.480802
81.236343,1000,1461.722265
235.912911,368,1462.404854
192.917051,393,1463.125205
198.30126,373,1463.867697
-27.361052,187,1464.252798
208.179038,459,1467.062478
228.791908,354,1467.820486
206.019154,390,1468.736088
206.900249,324,1469.598386
199.42691,404,1470.774295
-9.125018,294,1471.307405
-44.207045,416,1473.831912
187.328341,421,1474.645265
209.52821,388,1475.389994
-28.600464,301,1475.962841
145.259757,862,1479.867036
-82.560812,239,1480.386393
181.644286,359,1481.13402
-51.486615,420,1481.969065
206.737044,396,1482.833814
-29.165663,252,1483.34187
216.379419,350,1486.226555
64.302048,1000,1488.125489
202.255553,512,1489.215768
-48.305986,353,1490.154054
188.649785,445,1492.88417
62.488382,1000,1494.920252
220.714224,437,1495.749036
-35.454305,286,1498.348784
179.951887,442,1499.237325
245.94874,392,1500.059581
201.119132,367,1500.981376
59.177508,1000,1505.277935
-36.152903,390,1506.085654
216.665382,358,1506.849375
209.194383,458,1507.771891
182.586531,442,1508.859807
21.374237,1000,1513.162241
-50.994933,382,1513.873718
224.238324,375,1514.599344
206.488021,368,1515.307297
182.122526,429,1518.336316
178.338698,465,1519.199951
168.511504,325,1519.83791
218.572574,384,1520.56047
160.711928,656,1524.070796
-61.545491,156,1524.410787
-16.54662,360,1525.500793
177.030064,449,1526.318179
186.74911,415,1527.145662
-72.281716,269,1527.698382
166.973856,348,1530.832702
172.371501,400,1531.598675
194.528368,420,1532.373377
194.874196,408,1533.404616
206.856276,421,1534.272017
163.527898,320,1534.90566
209.599732,353,1537.951309
-50.284259,306,1538.618093
-50.983821,352,1539.333401
81.955678,1000,1541.726113
-89.39706,211,1544.128306
223.62564,479,1545.082564
171.941573,504,1546.087745
-33.418353,185,1546.456949
-20.349967,316,1547.139655
180.019876,526,1550.592677
159.908991,480,1551.627211
-52.398754,266,1552.141418
180.474051,406,1552.962308
218.99024,517,1554.001886
226.793963,356,1556.90647
-46.856234,212,1557.411279
223.476342,369,1558.156393
-96.398363,231,1558.598221
-39.273167,222,1559.059993
168.882945,948,1560.979562
209.971654,301,1563.627189
184.94012,393,1564.534184
201.568294,498,1565.667862
168.287561,377,1566.372835
167.732202,389,1567.127315
63.137519,1000,1571.403733
207.609476,365,1572.005594
-25.413561,345,1572.599464
180.193571,437,1573.379605
-76.99351,198,1575.668187
-38.892266,182,1576.001137
-20.287238,335,1576.684822
203.343724,740,1578.529234
210.124309,408,1579.32644
254.918392,357,1582.262367
64.427175,1000,1584.266833
192.822344,335,1584.876535
171.988293,262,1585.382646
153.400344,520,1588.491039
205.57084,408,1589.559608
-49.770609,177,1589.909682
200.754207,449,1590.811983
209.165709,1000,1594.84288
98.398313,1000,1597.144045
-39.866201,296,1597.77677
-70.728239,161,1598.090841
-19.876124,231,1598.480556
197.921223,402,1601.371629
199.655881,373,1602.212943
215.252727,316,1602.876057
202.406554,284,1603.472289
-15.74547,307,1604.105264
45.149139,1000,1608.44653
136.962634,964,1610.365698
-43.753581,286,1610.965179
-50.408549,354,1613.989227
259.034398,317,1614.575039
0.102404,312,1615.118299
-15.527521,293,1615.70137
226.625011,364,1616.465989
-9.631365,192,1616.836443
-54.898477,369,1617.594829
232.766382,321,1620.29003
64.783363,1000,1622.462388
154.95067,450,1623.345858
113.124935,1000,1627.428882
227.82289,532,1628.478365
296.317454,375,1629.538998
149.871565,938,1633.37635
133.424972,473,1634.380764
166.083589,575,1635.667048
202.030049,283,1636.289605
-118.992364,341,1637.175128
254.321047,311,1639.790479
204.330761,464,1640.700662
-46.359339,263,1641.24507
147.289991,533,1642.36499
237.409805,390,1643.183093
264.183049,347,1646.226211
-1.962498,338,1646.828495
168.034931,412,1647.626854
144.487491,601,1648.789425
213.695705,397,1649.558703
241.320278,338,1652.649105
4.978294,277,1653.331524
233.2553,338,1653.9476
210.014412,351,1654.54616
238.584693,378,1655.137133
211.290676,334,1655.757308
234.389383,336,1658.301003
159.563651,504,1659.291873
118.529961,482,1660.253732
211.575668,373,1661.169578
210.279159,335,1661.899839
223.758655,290,1664.397789
198.762808,392,1665.160921
-7.077346,193,1665.522849
248.826167,320,1666.186012
222.923338,375,1666.988276
214.762115,333,1667.77511
246.259403,378,1671.067863
181.07503,483,1672.002138
196.634738,419,1672.877286
223.678337,434,1673.756477
244.352427,372,1674.561455
221.743115,362,1677.684567
174.001043,349,1678.42337
217.114949,381,1679.187541
218.491843,333,1679.973589
-58.890733,310,1680.678427
-58.581152,297,1681.364648
232.851286,327,1684.170439
-61.854887,345,1684.954678
260.718639,312,1685.690306
210.745473,330,1686.293504
165.228446,430,1687.115777
218.140194,398,1687.882434
124.593433,1000,1692.110578
-99.924617,172,1692.467923
197.54248,455,1693.592672
196.830064,688,1697.076398
244.490934,284,1697.645891
-158.907723,378,1698.529549
-53.399804,250,1699.085447
-32.50422,295,1699.70615
227.418688,331,1700.452833
232.237855,361,1701.523236
249.526459,454,1704.575925
236.291894,374,1705.362953
88.659232,1000,1707.440019
194.645611,561,1710.986825
-13.112914,319,1711.602645
222.95599,375,1712.36113
209.831163,315,1712.929206
232.513758,309,1713.578919
-72.240854,248,1714.058707
-27.010779,272,1716.725304
-64.69718,292,1717.473421
200.69441,388,1718.279647
241.44513,358,1719.042184
180.822514,429,1719.878122
208.69296,320,1720.53231
-5.984993,199,1723.04619
155.004609,422,1723.896642
27.660754,1000,1726.247927
221.154368,601,1729.461187
2.834198,307,1730.146326
-63.156033,326,1730.846679
166.366643,436,1731.781083
184.822155,310,1732.464192
-42.813602,273,1733.222486
202.035081,407,1736.242674
203.979086,367,1736.949803
218.359037,303,1737.592397
241.290165,330,1738.22093
-215.299513,554,1739.413158
199.610503,356,1740.187514
201.082806,407,1743.284274
233.203532,308,1743.872686
-65.911261,352,1744.537879
-60.399465,362,1745.240001
212.77479,347,1745.909915
221.420329,298,1746.499913
203.929782,337,1749.714243
-46.702076,295,1750.258682
-53.64622,351,1750.884551
117.472791,1000,1752.85727
166.68251,420,1755.852065
185.872339,399,1756.691117
140.809042,458,1757.814447
52.766887,1000,1761.762818
240.525058,356,1762.492715
-82.600219,209,1762.964048
247.554947,278,1763.541563
247.965153,375,1764.356333
204.763441,408,1765.372719
155.794121,387,1768.294516
-58.394329,300,1768.886128
208.159973,402,1769.654163
142.318371,416,1770.482825
234.932472,362,1771.244551
4.991137,667,1774.657838
-162.614482,563,1775.9872
-27.331231,216,1776.511984
-57.244777,300,1777.515351
127.44131,479,1778.553372
210.302245,352,1781.920558
202.638288,267,1782.626334
249.379954,452,1783.709479
-82.426264,151,1784.05503
-77.529703,297,1784.757473
201.268387,292,1785.463093
209.440451,342,1786.34121
178.273657,417,1789.538312
147.122521,630,1790.755553
-78.027971,302,1791.312598
-60.938635,299,1792.022202
-15.461188,146,1792.344949
237.208049,404,1793.192564
-63.183194,329,1795.961944
202.627596,414,1796.655168
75.441622,1000,1799.290823
-35.379952,300,1800.010555
171.09367,458,1803.930344
102.102909,1000,1806.433009
124.010863,524,1807.464246
154.522661,415,1810.506195
79.014502,1000,1812.463592
-181.079427,635,1813.989478
236.993012,383,1817.015487
116.279053,492,1817.927045
-28.782029,367,1818.597391
210.730258,354,1819.311778
-77.352642,327,1819.940423
140.705751,439,1822.964268
239.954039,331,1823.660702
218.473132,321,1824.259677
250.518777,345,1825.058502
12.117604,1000,1829.629716
151.870281,477,1830.675356
179.197372,334,1831.446184
228.133372,422,1832.510372
170.752666,423,1833.50666
179.659269,373,1837.19165
-55.095862,332,1837.936538
-80.678413,319,1838.636308
27.397995,1000,1841.404398
189.327181,414,1844.690912
-105.14078,401,1845.612436
158.59971,429,1846.525017
223.568035,408,1847.48637
-107.154209,418,1848.410724
174.766255,247,1848.961833
235.812243,341,1852.249559
84.188579,1000,1854.911653
-50.228263,246,1855.491709
102.207211,536,1859.181704
-63.744114,231,1859.800427
-76.263739,295,1860.622822
175.994502,378,1861.442922
217.099796,261,1862.009661
163.947521,381,1862.746281
-74.716731,177,1863.173389
22.811774,625,1867.565648
214.641687,377,1868.429843
206.029823,330,1869.360844
89.589873,1000,1873.46151
-84.183592,378,1874.17638
146.405818,400,1874.993773
115.584178,1000,1877.340302
212.246939,336,1880.23802
-56.892116,285,1880.819505
-73.272332,268,1881.301915
-73.305339,413,1881.988288
168.764662,370,1882.704054
-77.332167,156,1882.968023
190.763471,499,1886.035579
-72.872259,360,1886.682697
-109.342839,341,1887.331985
209.049523,315,1887.969868
-30.239547,335,1888.616873
200.177549,378,1889.410069
202.975146,419,1892.383537
67.24063,1000,1894.627852
-82.263618,275,1895.142076
-76.798986,354,1895.78666
-82.57075,278,1896.451984
77.979169,1000,1900.836695
-92.700299,159,1901.25382
135.399414,411,1902.304479
-188.208699,437,1903.219441
21.570602,207,1905.848326
209.541782,308,1906.547787
128.892413,552,1907.603246
187.3985,528,1908.757363
222.99337,316,1909.569607
91.170867,1000,1914.436243
155.15229,492,1915.52143
-12.737541,386,1916.372663
157.636038,495,1919.971489
-53.339691,290,1920.595902
-47.898317,295,1921.193837
159.046713,416,1922.070203
-75.627416,200,1922.681909
212.06671,334,1923.75253
-74.473857,179,1924.140764
57.365677,1000,1928.114648
-79.916892,185,1928.475077
216.470139,416,1929.266555
232.249481,327,1930.10877
260.347721,293,1930.860726
-64.566276,199,1933.304352
99.494045,1000,1935.290017
249.996298,304,1935.872385
-59.12883,367,1936.491736
179.772836,304,1939.001789
216.294684,299,1939.573819
3.954895,151,1939.892708
-2.263439,168,1940.240213
-42.462572,275,1940.8285
-39.932691,272,1941.616035
7.944895,248,1942.163567
-70.202472,325,1942.759294
-190.368094,399,1945.581589
222.892485,301,1946.195451
239.268142,322,1946.872836
226.447423,365,1947.658758
78.963735,1000,1952.004992
216.2195,319,1952.67825
85.007528,1000,1954.687899
-68.373963,252,1955.195461
136.981105,478,1958.493835
223.893642,530,1959.451746
209.92833,349,1960.134951
-12.987742,271,1960.683693
137.990067,479,1961.61587
240.640981,310,1964.35704
-48.329672,309,1965.13614
-76.807221,241,1965.715784
240.076875,285,1966.295032
178.74675,420,1967.236939
-35.702951,276,1967.819133
-54.615722,309,1968.494601
219.040389,325,1971.268691
195.274609,275,1971.838704
230.449121,242,1972.347234
223.869115,310,1973.166818
-76.08684,197,1973.830777
121.52355,538,1974.909672
-62.155281,211,1975.326051
209.376974,333,1978.168528
6.371778,136,1978.447518
-52.917999,304,1979.04201
222.41421,322,1979.68533
102.319157,1000,1982.112845
84.553982,1000,1986.731072
200.680976,312,1987.497203
-55.090025,316,1988.139638
113.279281,1000,1992.242404
196.3407,372,1992.929156
141.919152,456,1994.002191
-45.050837,318,1994.61755
219.527668,367,1995.322495
257.93001,360,1998.613469
206.888862,292,1999.193954
234.916329,387,2000.140868
-37.407623,226,2000.697791
218.985443,397,2001.570824
-72.191604,234,2002.245984
224.48692,360,2005.442983
189.622811,332,2006.144654
217.65024,265,2006.636939
-53.403652,330,2007.235529
-69.270297,331,2007.892154
218.516187,335,2008.513268
-81.17954,283,2009.073175
202.702189,899,2013.697056
202.239048,366,2014.477456
244.551143,349,2015.184186
219.235488,311,2015.802829
252.928092,377,2018.705657
-63.84046,280,2019.245824
-119.621071,383,2019.945744
-55.104673,296,2020.529163
33.142635,168,2020.991082
226.36003,265,2021.49383
-151.48758,471,2024.318504
-55.74647,228,2024.760531
186.071804,339,2025.387287
-5.701064,276,2025.92155
-188.809386,482,2027.038278
194.138277,312,2027.752694
116.800299,1000,2031.90273
212.599716,324,2032.449892
-55.52119,235,2032.90041
194.63947,523,2033.983427
-74.98274,343,2037.331279
-17.59241,291,2037.958172
189.933695,370,2038.858448
-53.590936,214,2039.252951
-67.97534,369,2040.038783
176.119694,622,2041.142317
210.458001,293,2044.352268
111.493672,533,2045.69085
190.532402,347,2046.451282
181.89206,416,2047.467811
-35.839131,198,2047.905951
-51.195661,378,2048.63377
201.322223,320,2051.491735
219.771543,291,2052.113008
187.565774,332,2052.95184
152.674335,621,2054.152122
208.431172,447,2054.995569
209.408641,372,2057.938392
153.336807,331,2058.521591
64.869534,1000,2060.661371
249.975638,318,2061.308463
149.645548,422,2064.25194
-19.108925,201,2064.639476
205.526497,259,2065.125932
233.42556,292,2065.783038
-105.598395,339,2066.788636
-67.75661,403,2067.974682
161.80472,426,2071.364
233.171471,399,2072.281175
212.047221,278,2072.847693
205.006772,335,2073.631873
-18.401105,362,2074.41683
232.245171,281,2075.071419
87.608314,1000,2079.766038
83.342109,1000,2081.93776
-30.723868,152,2082.275289
2.423787,245,2085.200374
-10.656233,190,2085.679693
229.336083,335,2086.341374
223.9755,277,2086.906232
163.843556,380,2087.705798
242.469375,411,2088.577592
36.052572,1000,2093.247121
-28.502232,308,2093.969164
-77.185252,353,2094.809295
215.074019,402,2095.754294
235.776049,368,2099.082761
109.009434,1000,2101.780329
240.292945,352,2102.497659
223.595857,316,2103.095725
75.061169,1000,2107.401258
231.106752,328,2108.382115
180.831358,394,2109.563299
240.281815,309,2110.212512
218.804815,347,2113.065971
233.797849,425,2114.193543
236.584125,385,2115.275621
207.649054,242,2115.931386
211.031632,307,2116.546368
209.097206,389,2117.462762
66.77617,1000,2121.711085
215.044053,355,2122.40873
230.51986,313,2123.018249
196.507182,250,2123.559589
-18.18088,332,2124.231941
178.56588,499,2127.669154
198.905345,333,2128.344796
-17.865377,142,2128.685392
239.410745,337,2129.58731
-49.335739,279,2130.275972
217.294048,284,2130.91634
157.471544,524,2134.254605
149.201709,429,2135.114258
175.991185,297,2135.654125
176.601296,296,2136.208784
241.188166,317,2136.85224
100.914097,1000,2140.969343
-56.415538,348,2141.747911
247.61597,354,2142.453336
-84.043264,162,2142.736983
-109.964397,310,2143.440689
-0.919056,171,2143.81376
-53.165797,242,2146.147416
-31.259647,182,2146.525196
192.746492,466,2147.573167
246.492159,262,2148.091141
184.60322,459,2148.904316
192.245963,245,2149.562032
-94.296605,354,2152.113855
110.627289,524,2153.00491
8.381556,185,2153.334046
220.021968,331,2153.936063
-27.959653,223,2154.332844
102.339632,791,2158.596901
-38.340122,329,2159.476801
-5.172558,211,2160.030387
220.439404,290,2160.817627
220.840396,273,2161.550425
217.519951,410,2162.642298
-2.266719,245,2163.337426
170.503928,459,2166.837515
226.955975,293,2167.489712
-15.603762,210,2167.954472
-81.614319,135,2168.245199
-85.023077,166,2168.642559
214.343564,337,2169.364062
217.414192,502,2170.543312
208.248194,329,2174.32053
-79.583514,316,2175.030394
251.293806,291,2175.700154
-61.245026,299,2176.382512
-1.389372,145,2176.682622
106.034876,553,2178.057346
193.40158,334,2181.116976
113.901605,1000,2184.324904
54.75453,1000,2186.839963
131.862891,618,2190.833962
258.758783,299,2191.638948
-57.281154,237,2192.224198
222.61244,332,2192.907204
235.784616,341,2193.639046
-54.010884,279,2196.793494
221.287483,436,2198.086473
180.386877,467,2199.148327
-52.836835,197,2199.883262
203.379611,328,2200.970215
-97.659513,456,2202.486269
226.919201,253,2205.689241
198.678783,519,2207.021299
108.469333,1000,2209.378253
-57.94992,321,2210.241446
114.303268,601,2214.701886
179.761681,391,2215.649886
-69.260775,316,2216.392802
206.306629,296,2217.131291
-82.455462,208,2217.611035
3.107276,289,2218.380649
-109.339513,338,2222.809571
192.3723,375,2223.774373
-80.045598,366,2224.738999
-26.37354,240,2225.368128
-32.229048,207,2226.035057
-100.845619,350,2226.889807
215.870898,310,2230.240743
87.079813,655,2231.964171
235.575652,536,2233.494653
222.309441,308,2234.233991
-6.281896,220,2234.812861
260.551262,284,2238.111404
198.968861,396,2238.992276
101.83379,1000,2241.463967
165.281705,399,2242.454844
149.568176,779,2246.851668
241.102771,407,2247.77681
-96.935532,409,2248.74422
-14.0825,137,2249.111133
191.499386,260,2249.722946
-10.614277,250,2250.342092
196.681671,368,2253.821077
1.169533,174,2254.226227
-60.708622,313,2255.032245
186.475891,486,2256.226459
249.652833,323,2257.052664
232.152293,336,2257.877574
204.993167,370,2261.282504
188.584887,743,2263.052312
-45.573554,336,2263.85216
210.55533,325,2264.754521
0.550334,241,2265.217125
212.973734,351,2268.816355
206.309988,342,2269.854105
237.770513,359,2270.675239
194.50335,404,2271.559243
112.596133,1000,2276.644653
248.270329,322,2277.513629
126.957206,1000,2280.05641
246.001126,342,2280.883166
189.882276,465,2284.862666
-59.401399,283,2285.646157
-14.075416,227,2286.212963
178.696186,398,2287.278623
164.505613,303,2287.992805
240.120574,340,2288.851134
244.317888,248,2291.831151
250.99025,413,2292.904926
-88.187514,343,2293.753811
198.497751,318,2294.425457
202.736807,366,2295.188131
-63.964714,187,2295.610021
209.461999,212,2296.107476
57.446388,1000,2301.344457
187.328937,286,2302.254163
-60.054085,246,2302.918777
-28.574906,200,2303.386602
-35.12833,309,2304.024775
241.775698,577,2307.824627
232.969431,332,2308.560302
-15.156372,318,2309.523027
250.045371,314,2310.288044
213.068908,286,2310.94562
68.356992,1000,2315.735948
-58.215558,300,2316.401355
189.763957,407,2317.537709
221.400611,308,2318.355531
-63.258816,369,2321.73056
115.680781,524,2323.00564
-44.294622,177,2323.411409
188.562195,248,2323.997499
-72.035283,279,2324.743611
213.14136,331,2325.589271
-9.248113,199,2326.096167
-8.988425,149,2326.430515
242.072298,335,2329.925893
218.423251,287,2330.597466
163.741366,431,2331.678434
218.446941,250,2332.292288
225.502542,254,2332.930099
-1.489797,163,2333.381203
78.360236,1000,2338.586534
116.616355,529,2340.036123
-47.699274,303,2340.722727
75.39608,1000,2345.723679
211.74899,539,2347.150505
241.44935,343,2347.933893
-19.552884,290,2348.700977
249.407789,333,2349.679831
186.160503,306,2352.858786
-82.106695,359,2354.12453
-72.340832,269,2354.922122
208.175049,293,2355.687903
-12.982523,185,2356.128523
-4.651635,320,2357.055422
240.023509,442,2358.214937
208.579544,280,2361.473705
81.461309,1000,2363.924908
-17.966458,181,2364.386175
190.780714,378,2365.373747
223.024966,230,2365.927418
-73.460159,484,2369.554569
136.239644,1000,2372.16877
190.701498,345,2372.940151
195.074591,399,2376.431244
212.426358,306,2377.104981
247.107273,327,2377.878668
10.429213,315,2378.643313
221.246625,339,2379.398785
217.144347,297,2380.181625
181.706387,337,2383.611148
159.475341,402,2384.619285
222.157052,327,2385.439604
205.000104,261,2386.044008
180.206719,318,2386.875484
14.427324,199,2387.393404
45.252515,1000,2392.261658
174.870032,951,2394.623045
242.355537,684,2398.912868
0.580955,199,2399.311124
224.526232,315,2400.118461
190.192604,386,2401.054456
74.726374,1000,2403.778473
164.058911,504,2407.715375
155.629964,431,2408.77091
210.011951,538,2410.208366
217.024117,308,2411.079019
183.911746,403,2415.236477
165.738175,345,2416.154261
201.622386,382,2417.20714
84.055449,600,2418.926145
255.798706,299,2419.786314
9.268608,300,2420.733068
235.003842,358,2424.437072
184.66438,356,2425.397314
-14.277849,309,2426.151103
200.538029,666,2427.993905
-73.529174,298,2428.713069
-7.186411,265,2432.103786
160.601893,414,2433.168666
-54.965599,456,2434.377274
-18.988748,192,2434.869188
-42.19373,299,2435.723811
123.696205,529,2437.451021
-36.692889,168,2440.686462
-58.211196,274,2441.298362
236.206418,211,2441.7573
251.679452,366,2442.670908
109.695438,537,2444.035321
157.3634,455,2445.203855
232.238882,371,2448.623843
164.072999,348,2449.519306
-118.238889,374,2450.527289
235.327191,415,2451.585811
228.151486,319,2452.371848
-201.996549,535,2455.971798
232.822364,338,2456.811554
174.037484,385,2457.805725
232.14559,281,2458.477502
184.439927,417,2459.464667
-5.79676,256,2459.977746
150.050127,432,2463.496241
181.221979,322,2464.293477
240.499039,295,2464.977713
226.284165,296,2465.678538
-78.692627,332,2466.507934
139.956321,427,2467.486644
228.3443,345,2470.617708
130.137848,501,2472.01307
-35.193027,295,2472.876654
36.033681,1000,2478.121673
56.032953,1000,2480.698719
194.186794,382,2481.726535
137.103609,513,2482.991286
158.750536,358,2486.383125
149.650043,453,2487.38581
98.363984,1000,2489.867294
197.622049,396,2493.381819
128.907896,1000,2495.881185
245.548793,231,2496.460785
167.734578,771,2498.412626
222.424872,968,2503.358792
157.230023,413,2504.470191
246.90626,326,2505.291329
-67.570198,264,2506.147838
-61.759377,261,2509.381657
198.157426,375,2510.315643
192.704912,409,2511.336793
101.085603,1000,2513.751805
191.255454,289,2516.950225
-149.339118,812,2518.861733
201.934645,231,2519.381263
120.645985,1000,2524.291698
-50.722937,269,2524.909177
182.077895,296,2525.831415
-51.170633,284,2526.517508
228.169988,311,2527.311428
-70.544499,267,2528.061701
242.956502,367,2528.954043
137.514736,552,2532.886072
-65.227417,301,2533.694947
56.256816,1000,2536.064788
161.402848,394,2539.762755
236.821616,361,2540.62848
223.103536,316,2541.648128
244.143115,291,2542.366703
197.592784,583,2543.670543
50.578339,1000,2548.592213
252.657179,346,2549.441746
96.281843,1000,2551.652908
40.851959,852,2556.00494
-2.757951,236,2556.481769
228.747288,318,2557.358685
188.567401,412,2558.322152
-64.832022,236,2558.853283
196.968115,363,2562.361293
239.815631,316,2563.175376
-26.469728,176,2563.638994
-24.043228,262,2564.36793
150.293008,413,2565.515837
148.69183,516,2567.16452
218.852121,315,2570.663217
167.286828,439,2571.728406
230.040157,273,2572.658343
182.41574,387,2573.919691
-47.835803,208,2574.49285
236.047788,343,2575.420347
188.498581,446,2579.159831
200.465623,291,2579.82985
-56.066356,343,2580.622079
246.700683,329,2581.516749
65.456297,1000,2586.932914
232.86693,272,2587.666873
-20.603481,282,2588.384179
137.802171,531,2589.999454
250.450424,345,2590.841335
-149.950936,782,2595.366826
152.085734,398,2596.340424
227.576555,330,2597.178777
-79.198077,387,2598.270839
-101.878168,496,2599.558718
-78.032044,393,2603.301782
169.102264,352,2604.20676
160.04019,394,2605.173339
-54.412349,327,2606.063683
-145.890923,622,2607.704447
217.662517,359,2611.031453
2.460327,146,2611.344425
-116.972281,479,2612.596995
197.273814,368,2613.578767
142.704569,497,2614.683906
-85.782744,317,2617.771363
245.505218,292,2618.517758
-42.891606,174,2618.945211
210.470382,252,2619.650578
101.90765,1000,2622.273805
24.70069,1000,2626.868074
11.676221,1000,2629.254928
149.325165,543,2633.259234
190.650592,381,2634.225362
-111.3825,316,2635.014101
156.563838,532,2636.266025
200.376178,316,2636.974094
228.253552,335,2640.426855
